usage_start_date,billing_account_id,project_id,project_name,environment,team,service_description,sku_description,resource_name,location,usage_amount,usage_unit,cost,credits,net_cost,labels
2026-03-22,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,us-central1,89.77,GiB,27.52,0,27.52,env=development;team=retail-platform;owner=portfolio
2026-03-22,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Storage,bq-marketing-mart,us-central1,338.38,GiB-month,102.55,-10.26,92.3,env=development;team=retail-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,VM Instance Core,gce-legacy-reporting,asia-southeast1,713.94,hour,145.48,-0.0,145.48,env=analytics;team=data-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,us-central1,3899.99,hour,351.05,-0.0,351.05,env=analytics;team=data-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast1,181.04,GiB,47.38,0,47.38,env=development;team=retail-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast2,132.52,GiB-month,38.16,0,38.16,env=development;team=retail-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast1,55.0,GiB-month,9.29,0,9.29,env=development;team=retail-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-analytics-dwh,asia-southeast1,1081.9,GiB-month,313.87,-0.0,313.87,env=analytics;team=data-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-dev-test,us-central1,182.23,hour,57.92,-2.9,55.03,env=shared;team=shared-services;owner=portfolio
2026-03-23,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-legacy-reporting,asia-southeast2,1182.23,hour,349.13,-0.0,349.13,env=production;team=retail-platform;owner=portfolio
2026-03-23,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast2,136.9,GiB-month,36.57,-3.66,32.91,env=production;team=retail-platform;owner=portfolio
2026-03-24,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast1,566.1,hour,105.77,0,105.77,env=analytics;team=data-platform;owner=portfolio
2026-03-24,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast1,1909.26,hour,158.05,-0.0,158.05,env=development;team=retail-platform;owner=portfolio
2026-03-24,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-payment-api,us-central1,54.83,hour,14.39,0,14.39,env=shared;team=shared-services;owner=portfolio
2026-03-24,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,us-central1,473.14,hour,162.33,-0.0,162.33,env=production;team=retail-platform;owner=portfolio
2026-03-24,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-payment-api,us-central1,36.39,hour,10.78,0,10.78,env=analytics;team=data-platform;owner=portfolio
2026-03-24,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-payment-api,us-central1,49.3,hour,14.38,0,14.38,env=development;team=retail-platform;owner=portfolio
2026-03-25,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,asia-southeast2,263.47,GiB-month,33.73,0,33.73,env=development;team=retail-platform;owner=portfolio
2026-03-25,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-reporting,asia-southeast2,616.23,hour,213.19,0,213.19,env=analytics;team=data-platform;owner=portfolio
2026-03-25,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,347.77,hour,93.35,0,93.35,env=production;team=retail-platform;owner=portfolio
2026-03-25,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-raw-events,us-central1,560.35,GiB-month,74.39,-3.72,70.67,env=analytics;team=data-platform;owner=portfolio
2026-03-25,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-report-api,asia-southeast1,278.58,hour,23.8,0,23.8,env=development;team=retail-platform;owner=portfolio
2026-03-25,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-web-01,us-central1,116.68,hour,36.21,-3.62,32.59,env=shared;team=shared-services;owner=portfolio
2026-03-25,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-payment-api,asia-southeast1,34.47,hour,6.56,0,6.56,env=shared;team=shared-services;owner=portfolio
2026-03-25,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-02,asia-southeast1,1187.49,hour,88.12,-8.81,79.31,env=development;team=retail-platform;owner=portfolio
2026-03-26,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,VM Instance Core,gce-dev-test,asia-southeast1,170.46,hour,48.24,-0.0,48.24,env=analytics;team=data-platform;owner=portfolio
2026-03-26,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,us-central1,141.88,GiB-month,24.04,0,24.04,env=production;team=retail-platform;owner=portfolio
2026-03-26,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast1,159.92,GiB,29.25,0,29.25,env=analytics;team=data-platform;owner=portfolio
2026-03-26,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-raw-events,asia-southeast1,293.71,GiB-month,98.98,-0.0,98.98,env=shared;team=shared-services;owner=portfolio
2026-03-26,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,Persistent Disk SSD,gce-web-02,us-central1,1217.75,hour,121.35,-0.0,121.35,env=analytics;team=data-platform;owner=portfolio
2026-03-26,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-marketing-mart,us-central1,146.16,GiB-month,16.96,-0.0,16.96,env=production;team=retail-platform;owner=portfolio
2026-03-26,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-dev-test,us-central1,2277.92,hour,108.1,-10.81,97.29,env=shared;team=shared-services;owner=portfolio
2026-03-26,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-payment-api,asia-southeast1,81.02,hour,7.11,0,7.11,env=analytics;team=data-platform;owner=portfolio
2026-03-26,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-dev-test,asia-southeast2,1291.0,hour,154.87,-7.74,147.12,env=development;team=retail-platform;owner=portfolio
2026-03-27,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Storage,bq-raw-events,asia-southeast2,315.71,GiB-month,66.76,-6.68,60.09,env=development;team=retail-platform;owner=portfolio
2026-03-27,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-legacy-reporting,asia-southeast1,2069.19,hour,278.16,-0.0,278.16,env=shared;team=shared-services;owner=portfolio
2026-03-27,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-dev-test,us-central1,162.29,hour,54.86,-5.49,49.37,env=shared;team=shared-services;owner=portfolio
2026-03-27,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-web-01,asia-southeast1,1084.55,hour,135.27,-13.53,121.74,env=shared;team=shared-services;owner=portfolio
2026-03-27,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-reporting,asia-southeast2,264.37,hour,67.82,0,67.82,env=shared;team=shared-services;owner=portfolio
2026-03-28,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-order-api,asia-southeast1,42.42,hour,11.59,0,11.59,env=analytics;team=data-platform;owner=portfolio
2026-03-28,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-raw-events,asia-southeast2,222.41,GiB-month,50.87,-0.0,50.87,env=analytics;team=data-platform;owner=portfolio
2026-03-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-marketing-mart,us-central1,425.79,GiB-month,88.13,-0.0,88.13,env=production;team=retail-platform;owner=portfolio
2026-03-28,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast2,2368.0,hour,434.37,-0.0,434.37,env=shared;team=shared-services;owner=portfolio
2026-03-28,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-web-02,asia-southeast2,433.9,hour,126.1,-6.3,119.79,env=shared;team=shared-services;owner=portfolio
2026-03-28,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast2,227.74,GiB,54.18,0,54.18,env=development;team=retail-platform;owner=portfolio
2026-03-28,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-prod,asia-southeast2,80.23,GiB,6.4,0,6.4,env=analytics;team=data-platform;owner=portfolio
2026-03-28,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,us-central1,99.47,GiB-month,33.88,0,33.88,env=development;team=retail-platform;owner=portfolio
2026-03-28,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-prod,asia-southeast1,73.15,GiB,25.49,0,25.49,env=analytics;team=data-platform;owner=portfolio
2026-03-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast2,138.68,GiB,24.84,0,24.84,env=production;team=retail-platform;owner=portfolio
2026-03-29,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast2,150.16,hour,48.69,0,48.69,env=development;team=retail-platform;owner=portfolio
2026-03-29,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,213.28,hour,70.35,0,70.35,env=development;team=retail-platform;owner=portfolio
2026-03-29,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,us-central1,538.74,hour,149.16,-14.92,134.25,env=development;team=retail-platform;owner=portfolio
2026-03-29,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast1,482.07,hour,156.64,-0.0,156.64,env=shared;team=shared-services;owner=portfolio
2026-03-29,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast1,455.91,GiB-month,31.78,0,31.78,env=production;team=retail-platform;owner=portfolio
2026-03-29,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-legacy-reporting,us-central1,988.81,hour,198.09,-19.81,178.29,env=development;team=retail-platform;owner=portfolio
2026-03-29,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast1,197.26,hour,29.62,-1.48,28.14,env=development;team=retail-platform;owner=portfolio
2026-03-29,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast1,450.07,GiB-month,38.57,-0.0,38.57,env=shared;team=shared-services;owner=portfolio
2026-03-30,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Storage,Standard Storage,gcs-backup-prod,asia-southeast2,145.08,GiB-month,30.96,0,30.96,env=analytics;team=data-platform;owner=portfolio
2026-03-30,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast1,126.47,hour,32.18,0,32.18,env=shared;team=shared-services;owner=portfolio
2026-03-30,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-reporting,us-central1,1325.11,hour,315.4,0,315.4,env=analytics;team=data-platform;owner=portfolio
2026-03-30,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast2,137.4,GiB,22.55,0,22.55,env=development;team=retail-platform;owner=portfolio
2026-03-30,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,VM Instance Core,gce-web-01,asia-southeast2,1403.48,hour,75.24,-3.76,71.48,env=analytics;team=data-platform;owner=portfolio
2026-03-30,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Storage,bq-marketing-mart,asia-southeast1,1141.47,GiB-month,107.97,-0.0,107.97,env=development;team=retail-platform;owner=portfolio
2026-03-30,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-web-02,us-central1,318.59,hour,78.02,-3.9,74.12,env=production;team=retail-platform;owner=portfolio
2026-03-30,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast2,137.27,hour,47.07,-4.71,42.36,env=shared;team=shared-services;owner=portfolio
2026-03-30,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-raw-events,asia-southeast2,291.8,GiB-month,30.6,-3.06,27.54,env=production;team=retail-platform;owner=portfolio
2026-03-31,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast1,530.58,GiB-month,107.65,-5.38,102.27,env=production;team=retail-platform;owner=portfolio
2026-03-31,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Logging,Log Ingestion,logging-dev,asia-southeast2,274.97,GiB,49.53,0,49.53,env=shared;team=shared-services;owner=portfolio
2026-03-31,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Storage,bq-marketing-mart,us-central1,415.27,GiB-month,54.59,-0.0,54.59,env=shared;team=shared-services;owner=portfolio
2026-03-31,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-raw-events,asia-southeast1,497.46,GiB-month,68.79,-6.88,61.91,env=analytics;team=data-platform;owner=portfolio
2026-03-31,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast2,291.81,GiB-month,82.76,-0.0,82.76,env=production;team=retail-platform;owner=portfolio
2026-03-31,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-01,us-central1,762.38,hour,75.55,-3.78,71.77,env=production;team=retail-platform;owner=portfolio
2026-03-31,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,asia-southeast2,66.24,GiB-month,18.21,0,18.21,env=development;team=retail-platform;owner=portfolio
2026-03-31,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast1,344.54,GiB-month,90.95,-9.1,81.86,env=shared;team=shared-services;owner=portfolio
